0,1,2,3,4,5,6,7,8
,,,,0.523,0.1985,0.254,7.0,3.0
,,,,0.325,0.1245,0.17,8.0,2.0
,,,,0.2625,0.1285,0.1835,9.0,2.0
,,,,0.3755,0.1555,0.201,9.0,1.0
,,,,0.297,0.1395,0.1405,8.0,2.0
,,,,0.279,0.127,0.19,8.0,2.0
,,,,0.2595,0.149,0.169,9.0,2.0
,,,,0.3125,0.138,0.1895,10.0,2.0
,,,,0.4225,0.1815,0.156,7.0,1.0
,,,,0.434,0.1405,0.19,9.0,1.0
,,,,0.4615,0.127,0.218,9.0,1.0
,,,,0.427,0.1855,0.175,8.0,3.0
,,,,0.395,0.195,0.223,8.0,3.0
,,,,0.411,0.1765,0.2165,10.0,1.0
,,,,0.464,0.1775,0.234,9.0,1.0
,,,,0.42,0.2175,0.2215,8.0,1.0
,,,,0.336,0.1765,0.245,8.0,3.0
,,,,0.43,0.1885,0.205,8.0,1.0
,,,,0.4565,0.2395,0.23,9.0,1.0
,,,,0.5795,0.1825,0.206,8.0,1.0
,,,,0.447,0.2375,0.2645,9.0,3.0
,,,,0.5415,0.2035,0.25,9.0,1.0
,,,,0.412,0.217,0.22,8.0,3.0
,,,,0.3425,0.16,0.224,8.0,2.0
,,,,0.466,0.229,0.265,7.0,3.0
,,,,0.556,0.214,0.2575,10.0,3.0
,,,,0.401,0.191,0.222,9.0,1.0
,,,,0.435,0.197,0.238,9.0,3.0
,,,,0.4245,0.197,0.26,9.0,1.0
,,,,0.3155,0.2155,0.245,10.0,2.0
,,,,0.549,0.2175,0.228,9.0,1.0
,,,,0.415,0.1945,0.22,9.0,1.0
,,,,0.4765,0.2155,0.265,8.0,1.0
,,,,0.945,0.426,0.441,9.0,1.0
,,,,0.3775,0.1915,0.22,9.0,1.0
,,,,0.486,0.1815,0.253,9.0,1.0
,,,,0.547,0.1975,0.2295,8.0,1.0
,,,,0.385,0.246,0.265,9.0,3.0
,,,,0.478,0.1825,0.235,9.0,1.0
,,,,0.4595,0.236,0.265,7.0,1.0
,,,,0.481,0.232,0.24,8.0,1.0
,,,,0.485,0.2495,0.2565,9.0,3.0
,,,,0.696,0.2395,0.24,8.0,1.0
,,,,0.5455,0.262,0.25,8.0,3.0
,,,,0.512,0.2465,0.225,10.0,1.0
,,,,0.611,0.2275,0.292,9.0,3.0
,,,,0.555,0.257,0.274,9.0,1.0
,,,,0.582,0.2365,0.317,10.0,1.0
,,,,0.433,0.2195,0.357,9.0,3.0
,,,,0.5315,0.212,0.2415,8.0,1.0
,,,,0.783,0.2255,0.2865,9.0,1.0
,,,,0.498,0.242,0.267,9.0,1.0
,,,,0.4815,0.272,0.27,10.0,1.0
,,,,0.4615,0.1825,0.2415,9.0,3.0
,,,,0.447,0.25,0.285,9.0,3.0
,,,,0.5315,0.2005,0.2475,8.0,1.0
,,,,0.4285,0.1525,0.2405,8.0,1.0
,,,,0.5635,0.2445,0.281,8.0,3.0
,,,,0.7335,0.2715,0.332,9.0,3.0
,,,,0.587,0.29,0.286,8.0,1.0
,,,,0.589,0.211,0.287,8.0,1.0
,,,,0.5635,0.3065,0.3425,10.0,1.0
,,,,0.5115,0.308,0.2885,9.0,3.0
,,,,0.632,0.3415,0.358,10.0,1.0
,,,,0.6465,0.2945,0.3735,10.0,1.0
,,,,0.528,0.254,0.305,10.0,3.0
,,,,0.6415,0.339,0.4245,9.0,3.0
,,,,0.565,0.3135,0.294,11.0,1.0
,,,,0.553,0.369,0.345,11.0,1.0
,,,,0.5885,0.3725,0.364,10.0,3.0
,,,,0.546,0.2705,0.476,11.0,3.0
,,,,0.629,0.279,0.34,8.0,1.0
,,,,0.6035,0.291,0.3595,9.0,2.0
,,,,0.6075,0.3025,0.353,9.0,3.0
,,,,0.664,0.3655,0.4735,14.0,3.0
,,,,0.699,0.3685,0.4,10.0,1.0
,,,,0.624,0.3105,0.39,9.0,3.0
,,,,0.7355,0.405,0.3865,12.0,1.0
,,,,0.7945,0.3485,0.3695,9.0,3.0
,,,,0.885,0.3715,0.4375,10.0,1.0
,,,,0.895,0.3355,0.446,9.0,1.0
,,,,1.095,0.418,0.638,12.0,1.0
,,,,0.8545,0.307,0.3995,9.0,3.0
,,,,0.6395,0.236,0.301,9.0,3.0
,,,,0.735,0.381,0.4525,11.0,3.0
,,,,1.0465,0.407,0.5075,12.0,1.0
,,,,0.889,0.313,0.42,10.0,1.0
,,,,1.0265,0.48,0.5375,10.0,3.0
,,,,0.9035,0.469,0.5215,10.0,3.0
,,,,0.691,0.1945,0.2685,8.0,1.0
,,,,1.026,0.4255,0.4505,12.0,1.0
,,,,0.931,0.38,0.4825,12.0,3.0
,,,,0.952,0.55,0.5,11.0,1.0
,,,,0.896,0.4585,0.5,11.0,1.0
,,,,1.109,0.5195,0.545,11.0,3.0
,,,,1.1965,0.513,0.6785,11.0,3.0
,,,,0.8295,0.4015,0.595,10.0,1.0
,,,,1.488,0.4985,0.586,11.0,3.0
,,,,0.196,0.1045,0.15,6.0,2.0
,,,,0.034,0.014,0.0215,4.0,2.0
,,,,0.0295,0.014,0.0225,5.0,2.0
,,,,0.039,0.015,0.025,5.0,2.0
,,,,0.0545,0.0295,0.0355,6.0,2.0
,,,,0.044,0.0205,0.038,5.0,2.0
,,,,0.435,0.015,0.04,5.0,2.0
,,,,0.0545,0.031,0.0445,5.0,2.0
,,,,0.046,0.0235,0.0385,5.0,2.0
,,,,0.0565,0.032,0.09,6.0,2.0
,,,,0.102,0.0395,0.052,7.0,2.0
,,,,0.077,0.032,0.0435,5.0,2.0
,,,,0.096,0.0405,0.048,7.0,2.0
,,,,0.0775,0.033,0.055,6.0,2.0
,,,,0.0925,0.037,0.055,6.0,2.0
,,,,0.105,0.037,0.05,5.0,2.0
,,,,0.1,0.036,0.065,6.0,2.0
,,,,0.0855,0.0305,0.0525,8.0,2.0
,,,,0.0875,0.035,0.064,4.0,2.0
,,,,0.081,0.042,0.058,6.0,2.0
,,,,0.0825,0.0375,0.06,7.0,2.0
,,,,0.0945,0.049,0.06,7.0,2.0
,,,,0.089,0.0655,0.075,7.0,2.0
,,,,0.1095,0.035,0.062,6.0,2.0
,,,,0.096,0.041,0.061,5.0,2.0
,,,,0.118,0.045,0.0695,7.0,2.0
,,,,0.093,0.0405,0.0755,6.0,2.0
,,,,0.11,0.0415,0.0775,6.0,2.0
,,,,0.0825,0.048,0.065,8.0,2.0
,,,,0.0945,0.039,0.07,7.0,2.0
,,,,0.11,0.0535,0.0755,6.0,2.0
,,,,0.0865,0.042,0.07,8.0,2.0
,,,,0.111,0.0595,0.0745,9.0,2.0
,,,,0.097,0.038,0.067,8.0,2.0
,,,,0.152,0.0615,0.0735,7.0,2.0
,,,,0.1025,0.042,0.0655,5.0,2.0
,,,,0.1665,0.0575,0.089,7.0,2.0
,,,,0.1135,0.0595,0.0945,8.0,2.0
,,,,0.115,0.0625,0.085,8.0,2.0
,,,,0.1445,0.061,0.082,5.0,2.0
,,,,0.1205,0.0605,0.0765,5.0,2.0
,,,,0.1265,0.0505,0.075,6.0,2.0
,,,,0.157,0.0705,0.17,7.0,2.0
,,,,0.168,0.0615,0.082,6.0,2.0
,,,,0.173,0.045,0.1,7.0,2.0
,,,,0.126,0.06,0.106,7.0,2.0
,,,,0.1385,0.065,0.08,7.0,2.0
,,,,0.2065,0.086,0.115,8.0,2.0
,,,,0.175,0.08,0.1045,8.0,2.0
,,,,0.1615,0.0715,0.12,7.0,2.0
,,,,0.2115,0.083,0.12,9.0,2.0
,,,,0.208,0.089,0.12,9.0,2.0
,,,,0.164,0.0755,0.126,8.0,2.0
,,,,0.184,0.108,0.1245,8.0,3.0
,,,,0.358,0.0775,0.11,8.0,2.0
,,,,0.2225,0.099,0.11,7.0,2.0
,,,,0.1575,0.077,0.114,9.0,2.0
,,,,0.206,0.1045,0.141,8.0,3.0
,,,,0.1425,0.073,0.113,11.0,2.0
,,,,0.175,0.0855,0.135,8.0,2.0
,,,,0.2055,0.105,0.1505,8.0,2.0
,,,,0.167,0.0885,0.115,8.0,2.0
,,,,0.2535,0.091,0.14,8.0,2.0
,,,,0.1785,0.0885,0.1505,8.0,2.0
,,,,0.211,0.11,0.15,8.0,2.0
,,,,0.244,0.101,0.165,9.0,2.0
,,,,0.2065,0.112,0.132,8.0,2.0
,,,,0.2205,0.0835,0.135,8.0,2.0
,,,,0.214,0.1045,0.1495,8.0,2.0
,,,,0.2185,0.116,0.16,7.0,2.0
,,,,0.224,0.1375,0.167,8.0,1.0
,,,,0.2945,0.104,0.1565,9.0,2.0
,,,,0.302,0.1415,0.2065,9.0,1.0
,,,,0.239,0.1375,0.185,9.0,2.0
,,,,0.2585,0.1625,0.196,9.0,2.0
,,,,0.259,0.124,0.157,7.0,2.0
,,,,0.2925,0.1205,0.195,9.0,2.0
,,,,0.3015,0.11,0.18,8.0,2.0
,,,,0.2595,0.1435,0.18,7.0,2.0
,,,,0.248,0.103,0.171,8.0,2.0
,,,,0.3265,0.1295,0.16,7.0,2.0
,,,,0.337,0.144,0.205,13.0,2.0
,,,,0.32,0.1255,0.175,9.0,2.0
,,,,0.233,0.1365,0.18,10.0,2.0
,,,,0.3005,0.131,0.1905,9.0,2.0
,,,,0.369,0.1385,0.164,9.0,2.0
,,,,0.428,0.1415,0.2045,9.0,1.0
,,,,0.3905,0.111,0.167,9.0,2.0
,,,,0.4725,0.111,0.192,10.0,2.0
,,,,0.2525,0.1235,0.189,9.0,2.0
,,,,0.419,0.1205,0.21,9.0,2.0
,,,,0.2895,0.121,0.154,9.0,2.0
,,,,0.3595,0.135,0.225,8.0,2.0
,,,,0.335,0.144,0.2075,9.0,3.0
,,,,0.3475,0.1445,0.194,9.0,1.0
,,,,0.4315,0.163,0.2175,10.0,3.0
,,,,0.3205,0.1445,0.229,9.0,2.0
,,,,0.372,0.148,0.227,8.0,2.0
,,,,0.3535,0.163,0.207,9.0,3.0
,,,,0.302,0.1315,0.2545,10.0,2.0
,,,,0.27,0.1185,0.185,8.0,2.0
,,,,0.3745,0.171,0.223,11.0,2.0
,,,,0.2965,0.137,0.2,9.0,3.0
,,,,0.413,0.1905,0.248,9.0,1.0
,,,,0.3285,0.1555,0.2325,10.0,2.0
,,,,0.3325,0.1545,0.215,9.0,2.0
,,,,0.407,0.156,0.255,9.0,1.0
,,,,0.3135,0.1435,0.28,10.0,2.0
,,,,0.341,0.165,0.23,9.0,2.0
,,,,0.3485,0.1765,0.225,9.0,2.0
,,,,0.3715,0.185,0.236,9.0,2.0
,,,,0.3095,0.1305,0.2165,9.0,2.0
,,,,0.5565,0.3225,0.2695,10.0,3.0
,,,,0.547,0.1615,0.235,9.0,2.0
,,,,0.414,0.21,0.21,11.0,2.0
,,,,0.4215,0.1685,0.225,8.0,3.0
,,,,0.3635,0.184,0.219,8.0,1.0
,,,,0.352,0.13,0.1685,11.0,1.0
,,,,0.2825,0.2195,0.2215,10.0,2.0
,,,,0.3815,0.1415,0.245,8.0,2.0
,,,,0.397,0.2525,0.2655,9.0,3.0
,,,,0.382,0.183,0.2705,10.0,1.0
,,,,0.347,0.1785,0.202,10.0,2.0
,,,,0.383,0.1835,0.275,9.0,1.0
,,,,0.461,0.147,0.2125,10.0,3.0
,,,,0.511,0.2095,0.306,9.0,3.0
,,,,0.4415,0.176,0.22,10.0,1.0
,,,,0.6715,0.273,0.2955,10.0,1.0
,,,,0.405,0.167,0.204,10.0,1.0
,,,,0.4,0.156,0.253,8.0,3.0
,,,,0.4555,0.1965,0.235,9.0,1.0
,,,,0.522,0.2535,0.335,10.0,1.0
,,,,0.48,0.234,0.285,10.0,2.0
,,,,0.5825,0.2345,0.274,10.0,1.0
,,,,0.8,0.229,0.295,10.0,1.0
,,,,0.5315,0.199,0.2885,10.0,1.0
,,,,0.336,0.1855,0.237,8.0,1.0
,,,,0.328,0.1745,0.23,9.0,2.0
,,,,0.5985,0.227,0.31,9.0,1.0
,,,,0.388,0.188,0.275,10.0,1.0
,,,,0.4115,0.196,0.2255,10.0,3.0
,,,,0.4645,0.112,0.305,12.0,3.0
,,,,0.508,0.272,0.309,10.0,1.0
,,,,0.451,0.1885,0.325,11.0,1.0
,,,,0.565,0.2465,0.27,10.0,2.0
,,,,0.4755,0.25,0.28,11.0,3.0
,,,,0.419,0.1715,0.269,10.0,3.0
,,,,0.4455,0.189,0.295,11.0,1.0
,,,,0.6315,0.226,0.33,11.0,2.0
,,,,0.419,0.206,0.315,10.0,1.0
,,,,0.432,0.174,0.26,11.0,2.0
,,,,0.463,0.2195,0.335,9.0,3.0
,,,,0.5405,0.2215,0.275,12.0,3.0
,,,,0.407,0.1835,0.25,10.0,1.0
,,,,0.6345,0.257,0.305,12.0,1.0
,,,,0.435,0.2335,0.3035,10.0,1.0
,,,,0.4495,0.1725,0.286,9.0,2.0
,,,,0.4565,0.29,0.347,10.0,1.0
,,,,0.494,0.197,0.275,10.0,1.0
,,,,0.4475,0.193,0.2895,10.0,3.0
,,,,0.4465,0.2195,0.34,10.0,1.0
,,,,0.4845,0.228,0.295,10.0,1.0
,,,,0.4905,0.1955,0.3035,12.0,3.0
,,,,0.4795,0.302,0.3,10.0,1.0
,,,,0.446,0.3195,0.3,9.0,1.0
,,,,0.484,0.2115,0.355,10.0,3.0
,,,,0.5715,0.2385,0.39,10.0,1.0
,,,,0.5765,0.254,0.355,12.0,1.0
,,,,0.596,0.3135,0.354,10.0,3.0
,,,,0.463,0.2685,0.33,10.0,3.0
,,,,0.4955,0.2345,0.315,9.0,1.0
,,,,0.5475,0.256,0.3045,11.0,3.0
,,,,0.5715,0.326,0.321,9.0,3.0
,,,,0.5865,0.239,0.3185,12.0,3.0
,,,,0.5945,0.345,0.345,9.0,3.0
,,,,0.6025,0.295,0.315,11.0,2.0
,,,,0.5065,0.1785,0.3365,12.0,1.0
,,,,0.5165,0.2195,0.28,10.0,2.0
,,,,0.497,0.221,0.315,12.0,1.0
,,,,0.534,0.1865,0.3455,10.0,1.0
,,,,0.705,0.2645,0.39,9.0,3.0
,,,,0.707,0.2725,0.323,9.0,3.0
,,,,0.5205,0.2695,0.3665,10.0,1.0
,,,,0.405,0.2255,0.31,10.0,1.0
,,,,0.644,0.372,0.406,15.0,1.0
,,,,0.4865,0.2995,0.4075,10.0,1.0
,,,,0.556,0.2385,0.345,11.0,1.0
,,,,0.6165,0.3515,0.3725,10.0,1.0
,,,,0.7455,0.245,0.4325,11.0,1.0
,,,,0.4785,0.274,0.349,11.0,3.0
,,,,0.77,0.378,0.435,11.0,3.0
,,,,0.6865,0.3585,0.405,11.0,1.0
,,,,0.7155,0.3735,0.375,9.0,1.0
,,,,0.7245,0.349,0.391,10.0,3.0
,,,,0.564,0.3215,0.3985,10.0,3.0
,,,,0.7305,0.3595,0.46,13.0,1.0
,,,,0.6,0.3865,0.383,10.0,3.0
,,,,0.6395,0.294,0.365,10.0,1.0
,,,,0.724,0.3525,0.3925,10.0,3.0
,,,,0.615,0.3125,0.3575,10.0,3.0
,,,,0.6345,0.342,0.435,10.0,3.0
,,,,0.63,0.487,0.3725,11.0,3.0
,,,,0.4375,0.271,0.3745,10.0,3.0
,,,,0.876,0.3135,0.469,13.0,1.0
,,,,0.8145,0.416,0.461,9.0,1.0
,,,,0.7465,0.399,0.4975,11.0,3.0
,,,,0.6725,0.374,0.195,12.0,3.0
,,,,1.1075,0.4865,0.512,10.0,1.0
,,,,1.0465,0.383,0.528,11.0,1.0
,,,,0.96,0.4195,0.43,12.0,3.0
,,,,0.743,0.345,0.45,11.0,3.0
,,,,0.913,0.389,0.51,13.0,3.0
,,,,0.9515,0.564,0.5365,12.0,1.0
,,,,0.697,0.3585,0.595,11.0,3.0
,,,,0.6785,0.4345,0.52,11.0,3.0
,,,,0.949,0.46,0.565,12.0,3.0
,,,,1.1565,0.446,0.558,9.0,3.0
,,,,1.232,0.519,0.612,14.0,3.0
,,,,0.8905,0.42,0.7975,14.0,3.0
,,,,0.0055,0.0025,0.004,3.0,2.0
,,,,0.019,0.0145,0.036,4.0,2.0
,,,,0.105,0.047,0.0605,7.0,2.0
,,,,0.0785,0.0345,0.053,5.0,2.0
,,,,0.1325,0.041,0.0615,6.0,2.0
,,,,0.187,0.046,0.067,7.0,2.0
,,,,0.1225,0.044,0.0675,5.0,2.0
,,,,0.143,0.0665,0.0765,5.0,2.0
,,,,0.188,0.0455,0.0825,6.0,2.0
,,,,0.1185,0.061,0.08,7.0,2.0
,,,,0.1785,0.064,0.0855,8.0,2.0
,,,,0.112,0.075,0.0815,7.0,2.0
,,,,0.1455,0.061,0.0805,6.0,2.0
,,,,0.141,0.063,0.073,5.0,2.0
,,,,0.2015,0.065,0.103,9.0,1.0
,,,,0.2015,0.0905,0.088,6.0,2.0
,,,,0.2385,0.0745,0.1075,6.0,2.0
,,,,0.164,0.08,0.1015,5.0,2.0
,,,,0.2435,0.092,0.1025,8.0,1.0
,,,,0.213,0.089,0.1135,9.0,2.0
,,,,0.2165,0.126,0.11,6.0,1.0
,,,,0.274,0.0995,0.1065,7.0,2.0
,,,,0.1975,0.096,0.125,8.0,2.0
,,,,0.229,0.1105,0.116,9.0,2.0
,,,,0.19,0.1165,0.1175,6.0,2.0
,,,,0.126,0.0835,0.1365,6.0,2.0
,,,,0.347,0.136,0.142,8.0,1.0
,,,,0.2175,0.093,0.1165,7.0,2.0
,,,,0.281,0.117,0.1335,7.0,3.0
,,,,0.2795,0.1025,0.147,7.0,2.0
,,,,0.2075,0.1075,0.147,6.0,2.0
,,,,0.2945,0.103,0.198,8.0,1.0
,,,,0.2485,0.105,0.1555,6.0,1.0
,,,,0.2655,0.1285,0.144,7.0,3.0
,,,,0.239,0.1245,0.1555,9.0,1.0
,,,,0.361,0.1565,0.161,9.0,3.0
,,,,0.2695,0.096,0.17,8.0,2.0
,,,,0.497,0.181,0.2185,8.0,1.0
,,,,0.25,0.1245,0.17,7.0,2.0
,,,,0.254,0.139,0.149,8.0,1.0
,,,,0.3685,0.145,0.1735,8.0,1.0
,,,,0.346,0.1415,0.189,9.0,2.0
,,,,0.398,0.151,0.175,8.0,1.0
,,,,0.3565,0.1775,0.203,9.0,3.0
,,,,0.375,0.218,0.1945,8.0,3.0
,,,,0.343,0.2035,0.215,9.0,1.0
,,,,0.453,0.161,0.22,8.0,3.0
,,,,0.4755,0.1835,0.1835,9.0,3.0
,,,,0.504,0.207,0.249,8.0,1.0
,,,,0.595,0.2065,0.238,9.0,1.0
,,,,0.4005,0.2465,0.2385,8.0,1.0
,,,,0.65,0.2205,0.3055,9.0,3.0
,,,,0.475,0.2165,0.2095,9.0,3.0
,,,,0.4095,0.23,0.2335,8.0,1.0
,,,,0.387,0.215,0.245,8.0,1.0
,,,,0.613,0.239,0.2515,9.0,3.0
,,,,0.453,0.2205,0.275,8.0,3.0
,,,,0.452,0.2655,0.288,9.0,3.0
,,,,0.4365,0.2085,0.25,8.0,1.0
,,,,0.6405,0.1985,0.357,9.0,1.0
,,,,0.4535,0.193,0.2765,11.0,3.0
,,,,0.417,0.2875,0.38,9.0,3.0
,,,,0.6,0.2945,0.3315,9.0,3.0
,,,,0.5125,0.229,0.305,11.0,3.0
,,,,0.353,0.1915,0.251,8.0,2.0
,,,,0.462,0.231,0.25,10.0,1.0
,,,,0.477,0.236,0.275,8.0,3.0
,,,,0.4815,0.235,0.312,9.0,1.0
,,,,0.691,0.322,0.3465,10.0,1.0
,,,,0.451,0.3245,0.305,11.0,1.0
,,,,0.52,0.26,0.276,9.0,1.0
,,,,0.467,0.268,0.329,10.0,3.0
,,,,0.481,0.2745,0.305,9.0,1.0
,,,,0.6605,0.2425,0.31,11.0,1.0
,,,,0.6805,0.259,0.3245,10.0,3.0
,,,,0.505,0.2655,0.315,10.0,3.0
,,,,0.544,0.318,0.377,8.0,1.0
,,,,0.6635,0.3345,0.4025,9.0,3.0
,,,,0.7035,0.365,0.415,10.0,3.0
,,,,0.6405,0.3585,0.43,11.0,1.0
,,,,0.55,0.3015,0.335,11.0,3.0
,,,,0.59,0.326,0.495,10.0,3.0
,,,,0.677,0.3045,0.4,10.0,1.0
,,,,0.702,0.304,0.3195,9.0,3.0
,,,,0.475,0.2435,0.215,8.0,1.0
,,,,0.695,0.296,0.444,11.0,3.0
,,,,0.8885,0.4095,0.4195,11.0,1.0
,,,,0.589,0.351,0.345,10.0,1.0
,,,,0.5945,0.324,0.395,10.0,3.0
,,,,0.833,0.374,0.41,11.0,1.0
,,,,0.651,0.4475,0.345,10.0,1.0
,,,,0.616,0.388,0.415,10.0,1.0
,,,,0.7665,0.3255,0.4685,12.0,3.0
,,,,0.8415,0.306,0.395,11.0,1.0
,,,,0.9165,0.3325,0.461,12.0,1.0
,,,,0.7535,0.3265,0.32,11.0,3.0
,,,,0.73,0.3665,0.595,11.0,1.0
,,,,0.797,0.4095,0.388,10.0,1.0
,,,,1.017,0.363,0.494,12.0,1.0
,,,,1.351,0.413,0.5015,13.0,1.0
,,,,0.9115,0.427,0.446,10.0,1.0
,,,,0.942,0.397,0.445,11.0,1.0
,,,,0.019,0.011,0.013,5.0,2.0
,,,,0.0415,0.017,0.0335,5.0,2.0
,,,,0.047,0.0155,0.0405,6.0,2.0
,,,,0.05,0.0175,0.0415,6.0,2.0
,,,,0.063,0.034,0.0415,6.0,2.0
,,,,0.079,0.0355,0.05,5.0,2.0
,,,,0.09,0.0245,0.055,5.0,2.0
,,,,0.079,0.0315,0.054,6.0,2.0
,,,,0.0715,0.0495,0.058,7.0,2.0
,,,,0.073,0.056,0.061,8.0,2.0
,,,,0.0985,0.044,0.066,7.0,2.0
,,,,0.083,0.0365,0.055,7.0,2.0
,,,,0.0935,0.0525,0.066,7.0,2.0
,,,,0.097,0.046,0.065,6.0,2.0
,,,,0.0935,0.0925,0.07,7.0,2.0
,,,,0.0895,0.0665,0.075,7.0,2.0
,,,,0.108,0.0395,0.082,6.0,2.0
,,,,0.1,0.0505,0.076,8.0,2.0
,,,,0.119,0.059,0.07,7.0,2.0
,,,,0.1525,0.056,0.0835,8.0,2.0
,,,,0.1065,0.053,0.08,7.0,2.0
,,,,0.1275,0.062,0.077,7.0,2.0
,,,,0.095,0.0465,0.073,7.0,2.0
,,,,0.129,0.071,0.0955,8.0,2.0
,,,,0.141,0.0575,0.075,8.0,2.0
,,,,0.139,0.0625,0.0965,7.0,2.0
,,,,0.135,0.048,0.09,8.0,2.0
,,,,0.131,0.0585,0.095,7.0,2.0
,,,,0.129,0.07,0.11,7.0,2.0
,,,,0.1595,0.08,0.105,6.0,2.0
,,,,0.1385,0.064,0.105,8.0,2.0
,,,,0.181,0.085,0.1345,7.0,2.0
,,,,0.2085,0.0855,0.147,10.0,2.0
,,,,0.176,0.083,0.1205,7.0,2.0
,,,,0.2015,0.081,0.13,7.0,2.0
,,,,0.188,0.0815,0.147,9.0,2.0
,,,,0.1825,0.0735,0.12,8.0,2.0
,,,,0.21,0.0985,0.155,8.0,2.0
,,,,0.2825,0.137,0.19,8.0,2.0
,,,,0.1965,0.099,0.112,7.0,1.0
,,,,0.205,0.1305,0.125,8.0,2.0
,,,,0.179,0.1035,0.175,9.0,2.0
,,,,0.251,0.114,0.15,8.0,2.0
,,,,0.221,0.106,0.239,8.0,1.0
,,,,0.2935,0.1285,0.16,7.0,2.0
,,,,0.204,0.0945,0.143,8.0,2.0
,,,,0.3035,0.1285,0.169,8.0,2.0
,,,,0.2075,0.091,0.15,8.0,2.0
,,,,0.2505,0.1265,0.19,8.0,2.0
,,,,0.261,0.143,0.1935,8.0,2.0
,,,,0.2455,0.147,0.173,8.0,2.0
,,,,0.2375,0.135,0.169,9.0,2.0
,,,,0.281,0.143,0.162,7.0,2.0
,,,,0.3005,0.131,0.15,6.0,3.0
,,,,0.1815,0.125,0.138,9.0,2.0
,,,,0.213,0.123,0.1275,10.0,2.0
,,,,0.32,0.14,0.17,8.0,2.0
,,,,0.238,0.1265,0.185,8.0,2.0
,,,,0.2965,0.1595,0.165,9.0,2.0
,,,,0.2355,0.1095,0.1895,7.0,2.0
,,,,0.3525,0.1635,0.2875,8.0,1.0
,,,,0.3115,0.147,0.178,9.0,2.0
,,,,0.261,0.159,0.175,8.0,2.0
,,,,0.305,0.16,0.169,7.0,2.0
,,,,0.282,0.1605,0.225,9.0,1.0
,,,,0.2555,0.141,0.177,7.0,2.0
,,,,0.245,0.1455,0.2135,10.0,2.0
,,,,0.1935,0.1305,0.195,9.0,2.0
,,,,0.3745,0.167,0.249,11.0,2.0
,,,,0.2835,0.162,0.175,7.0,2.0
,,,,0.3725,0.1815,0.24,9.0,2.0
,,,,0.32,0.1395,0.25,9.0,2.0
,,,,0.3935,0.1725,0.2295,9.0,2.0
,,,,0.419,0.255,0.269,10.0,1.0
,,,,0.2505,0.1175,0.235,9.0,2.0
,,,,0.2955,0.169,0.225,10.0,2.0
,,,,0.3475,0.1545,0.213,8.0,2.0
,,,,0.3285,0.1455,0.18,9.0,2.0
,,,,0.2375,0.1155,0.1725,8.0,2.0
,,,,0.358,0.112,0.22,8.0,2.0
,,,,0.327,0.1685,0.259,10.0,1.0
,,,,0.269,0.1345,0.217,9.0,2.0
,,,,0.3995,0.1485,0.23,12.0,2.0
,,,,0.373,0.16,0.2215,8.0,2.0
,,,,0.339,0.176,0.21,8.0,2.0
,,,,0.222,0.1245,0.17,9.0,2.0
,,,,0.3945,0.15,0.206,8.0,2.0
,,,,0.3845,0.158,0.2765,11.0,2.0
,,,,0.3685,0.187,0.236,10.0,2.0
,,,,0.349,0.149,0.2,8.0,2.0
,,,,0.3265,0.221,0.2645,10.0,1.0
,,,,0.31,0.186,0.231,9.0,2.0
,,,,0.435,0.149,0.27,9.0,3.0
,,,,0.3595,0.1825,0.215,9.0,1.0
,,,,0.4245,0.1735,0.219,10.0,1.0
,,,,0.3345,0.185,0.21,8.0,3.0
,,,,0.3385,0.148,0.245,9.0,1.0
,,,,0.4,0.166,0.25,9.0,2.0
,,,,0.354,0.144,0.2815,10.0,2.0
,,,,0.3705,0.1705,0.28,9.0,2.0
,,,,0.306,0.172,0.1825,12.0,2.0
,,,,0.3765,0.1805,0.268,8.0,1.0
,,,,0.364,0.196,0.239,10.0,2.0
,,,,0.509,0.238,0.34,10.0,3.0
,,,,0.3275,0.188,0.235,9.0,2.0
,,,,0.3745,0.2175,0.355,10.0,1.0
,,,,0.417,0.247,0.47,8.0,3.0
,,,,0.3475,0.1465,0.25,9.0,2.0
,,,,0.3615,0.176,0.254,10.0,2.0
,,,,0.4605,0.218,0.36,8.0,3.0
,,,,0.4005,0.198,0.239,9.0,1.0
,,,,0.483,0.166,0.275,13.0,1.0
,,,,0.428,0.1515,0.23,8.0,3.0
,,,,0.469,0.2225,0.295,10.0,1.0
,,,,0.365,0.173,0.2285,10.0,1.0
,,,,0.303,0.1405,0.235,9.0,2.0
,,,,0.4305,0.2205,0.253,10.0,3.0
,,,,0.559,0.235,0.309,10.0,1.0
,,,,0.428,0.268,0.265,10.0,2.0
,,,,0.419,0.1785,0.26,11.0,2.0
,,,,0.4175,0.17,0.265,8.0,3.0
,,,,0.3965,0.194,0.217,10.0,1.0
,,,,0.463,0.2065,0.2535,10.0,1.0
,,,,0.377,0.1925,0.235,8.0,2.0
,,,,0.427,0.2045,0.3,8.0,3.0
,,,,0.575,0.196,0.305,9.0,3.0
,,,,0.4135,0.1965,0.2725,9.0,1.0
,,,,0.38,0.2225,0.29,8.0,2.0
,,,,0.4495,0.2455,0.325,10.0,3.0
,,,,0.504,0.241,0.275,9.0,1.0
,,,,0.5625,0.3045,0.2635,10.0,1.0
,,,,0.468,0.1775,0.275,9.0,3.0
,,,,0.3835,0.1905,0.27,8.0,1.0
,,,,0.379,0.2265,0.22,9.0,2.0
,,,,0.4735,0.2345,0.24,8.0,3.0
